#AddPrincipalToRole,containerClass,containerName,role,principalNameOrDN,serviceName,useSharedTeam
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,产品安全工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,可靠性工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,可靠性工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,供应商质量管理工程师,60001861,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,PMO,60008598,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,PMO,60007040,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,开发代表,60000437,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,开发代表,60000225,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,开发代表,60000072,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,开发代表,60000199,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,开发代表,60009654,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,系统工程师,60000437,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,系统工程师,60000225,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,系统工程师,60000072,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,系统工程师,60000199,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,系统工程师,60009654,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,系统工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,EE系统工程师,60000069,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,EE系统工程师,60009676,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,EE系统工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,软件工程师,60004880,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,软件工程师,60007077,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,软件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,软件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,软件工程师,60001037,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,硬件工程师,60006507,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,硬件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,硬件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,硬件工程师,60004945,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,元器件工程师,60006507,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,元器件工程师,60004945,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,元器件工程师,60004945,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,线束工程师,60006088,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,结构工程师,60008817,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,结构工程师,60000227,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,结构工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,认证工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,认证工程师,60000517,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,认证工程师,60000394,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,热管理&仿真工程师,60002702,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,测试工程师,60000517,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,测试工程师,60000394,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,电芯PM,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,电芯PM,60006391,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,电芯PM,60002269,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,产品数据工程师,60000437,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,产品数据工程师,60000225,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,产品数据工程师,60000072,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,产品数据工程师,60009654,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,产品数据工程师,60000199,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,制造代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,制造代表,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,工艺工程师,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,设备工程师,60004888,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,设备工程师,60002226,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,设备工程师,60001334,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,工业工程师,60000667,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,计划控制专员,60001019,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,物料控制专员,60002831,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,物料控制专员,60000129,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,物料控制专员,60005912,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,物料控制专员,60000879,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,生产主管,60000321,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,生产主管,60000076,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,生产主管,60000040,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,采购代表,60003176,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,采购代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,财务代表,60000647,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,财务代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,财务代表,60000492,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,成本工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,客服代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,客服代表,60000017,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,客服代表,60002117,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,商务专员,60008321,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,商务专员,60002117,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,售后工程师,60000017,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,售后工程师,60004572,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,产品经理,60000287,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,ESS,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目经理,60000007,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目经理,60001942,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目经理,60000009,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60002485,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60000302,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60004023,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60006010,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60000061,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60000312,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60000275,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60000868,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60001074,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60007822,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60009034,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,项目助理,60006293,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,市场代表,60008914,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,市场代表,60001991,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,市场代表,60001989,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,市场代表,60008913,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,市场代表,60002993,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,市场代表,60005931,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,销售代表,60008914,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,销售代表,60001991,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,销售代表,60001989,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,销售代表,60008913,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,销售代表,60002993,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,销售代表,60002995,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,销售代表,60005931,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,质量代表,60000419,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,质量代表,60009833,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,质量代表,60005553,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,质量代表,60009902,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品质量工程师,60000419,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品质量工程师,60009833,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品质量工程师,60005553,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品质量工程师,60009902,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品安全工程师,60006879,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品安全工程师,60002229,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品安全工程师,60001140,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品安全工程师,60009669,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品安全工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,可靠性工程师,60006879,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,可靠性工程师,60002229,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,可靠性工程师,60001140,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,可靠性工程师,60009669,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,可靠性工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,供应商质量管理工程师,60001861,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,PMO,60001351,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,PMO,60001834,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,PMO,60007572,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,开发代表,60002488,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,开发代表,60007728,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,开发代表,60006499,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60002488,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60008792,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60000410,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60007728,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60006499,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60002828,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60008137,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60008320,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60003152,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60003203,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60002390,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,系统工程师,60001073,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,EE系统工程师,60009675,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,EE系统工程师,60000154,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,EE系统工程师,60009457,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,EE系统工程师,60000410,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,EE系统工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,EE系统工程师,60008793,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60006873,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60002632,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60000442,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60004879,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60006007,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60000361,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60008805,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60007724,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60008794,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60006501,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,软件工程师,60004704,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,硬件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,硬件工程师,60000412,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,硬件工程师,60000400,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,硬件工程师,60000122,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,硬件工程师,60000410,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,硬件工程师,60000154,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,元器件工程师,60000154,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,元器件工程师,60000410,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,元器件工程师,60009457,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,元器件工程师,60008793,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,60001072,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,60000876,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,60004942,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,60007824,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,60007824,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,60000843,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,60000535,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,60005810,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,60000336,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,线束工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60006005,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60009664,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60002653,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60009662,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60000434,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60000470,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60003035,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60000224,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60002152,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60002586,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60007197,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60000416,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60002817,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60000415,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60000432,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,结构工程师,60003153,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,认证工程师,60000394,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,认证工程师,60000517,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,认证工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,热管理&仿真工程师,60000176,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,热管理&仿真工程师,60006510,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,热管理&仿真工程师,60000109,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,热管理&仿真工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,测试工程师,60000394,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,测试工程师,60007076,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,测试工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60002279,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60002281,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60004557,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60002257,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60002911,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60002246,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60002816,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60005636,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60002269,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,电芯PM,60002270,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,产品数据工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,制造代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,制造代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,制造代表,60000222,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,制造代表,60000040,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,制造代表,60000113,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,制造代表,60000076,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60001405,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60000340,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60000128,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60002650,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60009655,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60004935,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60004569,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60006009,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60008599,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60000013,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工艺工程师,60001577,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,设备工程师,60001339,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,设备工程师,60001336,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,设备工程师,60004888,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,设备工程师,60001334,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,设备工程师,60001337,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工业工程师,60001305,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,工业工程师,60000667,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,计划控制专员,60003060,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,计划控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,计划控制专员,60003187,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,计划控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,计划控制专员,60006500,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,计划控制专员,60002649,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,计划控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,物料控制专员,60000879,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,物料控制专员,60007879,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,物料控制专员,60001243,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,物料控制专员,60004565,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,物料控制专员,60000129,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,eBus,物料控制专员,60002831,,
